StationId,PositionName,Area,UniqueCode,StationCode,StationPic,Longitude,Latitude,StationTypeId
4402,自来水公司,晋城市,140500051,2160A,,112.85,35.5051,1
4403,白云商贸,晋城市,140500052,2161A,,112.835,35.4934,1
4404,市环保局,晋城市,140500053,2162A,,112.8564,35.4883,1
4405,技术学院,晋城市,140500054,2163A,,112.8664,35.4894,1
4406,泽州一中(停运211219),晋城市,140500055,2164A,defaultStation.jpg,112.8252,35.4813,1
4407,白马寺(对照点),晋城市,140500050,2165A,defaultStation.jpg,112.8453,35.546,1
4408,平朔,朔州市,140600052,2166A,,112.44,39.3514,1
4409,朔唯,朔州市,140600053,2167A,,112.4549,39.3606,1
4410,区政府,朔州市,140600054,2168A,,112.4254,39.3179,1
4411,市环保局,朔州市,140600055,2169A,,112.4078,39.3265,1
4412,市二中,朔州市,140600056,2170A,,112.4279,39.3673,1
4413,锦纶小区,晋中市,140700051,2171A,,112.7549,37.7019,1
4414,榆次液压件厂（已停运）,晋中市,140700052,2172A,,112.7219,37.6892,1
4415,南都小区,晋中市,140700053,2173A,,112.7306,37.7111,1
4416,榆次区政府,晋中市,140700054,2174A,,112.7105,37.7087,1
4417,运城中学,运城市,140800091,2175A,defaultStation.jpg,110.9956,35.0147,1
4418,禹都开发区(停运200901),运城市,140800092,2176A,defaultStation.jpg,111.0233,35.0611,1
4419,运城学院（已停运）,运城市,140800093,2177A,,111.0397,35.0394,1
4420,地区技校,运城市,140800095,2178A,,110.9678,35.0308,1
4421,空港新区,运城市,140800096,2179A,,111.0414,35.1147,1
4422,机引(20190313停运),忻州市,140900103,2180A,,112.7356,38.4186,1
4423,开发区,忻州市,140900104,2181A,,112.7383,38.4519,1
4424,会展中心,忻州市,140900106,2182A,,112.7003,38.4928,1
4425,环保局,吕梁市,141100051,2183A,,111.1406,37.5211,1
4426,豆制品厂（已停运）,吕梁市,141100052,2184A,,111.1283,37.5333,1
4427,自来水公司,吕梁市,141100053,2185A,,111.1297,37.5136,1
4428,聚英学校(停运210425),乌海市,150300461,2186A,defaultStation.jpg,106.8219,39.6719,1
4429,市林业局,乌海市,150300462,2187A,,106.8089,39.6969,1
4430,中海勃湾学校,乌海市,150300463,2188A,,106.7907,39.6667,1
4431,通辽宾馆(停运200123),通辽市,150500806,2189A,defaultStation.jpg,122.2603,43.6267,1
4432,胶建铝业(停运200221),通辽市,150500807,2190A,defaultStation.jpg,122.3039,43.6156,1
4433,艺术职业学校,通辽市,150500808,2191A,,122.2532,43.6801,1
4764,区环保局,呼伦贝尔市,150700131,2192A,,119.7594,49.2261,1
4765,市艺校(停运170601),呼伦贝尔市,150700132,2193A,,119.7283,49.2014,1
4766,秋林养殖基地(对照点)(停运210421),巴彦淖尔市,150800011,2194A,defaultStation.jpg,107.5936,40.916,1
4767,附二中,巴彦淖尔市,150800566,2195A,defaultStation.jpg,107.4211,40.7608,1
4768,市环保大楼,巴彦淖尔市,150800567,2196A,,107.3715,40.7378,1
4769,集宁新区,乌兰察布市,150900850,2197A,,113.1306,40.9923,1
4770,集宁旧区西(停运170221),乌兰察布市,150900851,2198A,,113.0974,41.038,1
4771,盟监测站(停运170221),兴安盟,152200525,2199A,,122.062,46.0872,1
4772,胜华新制药厂,兴安盟,152200526,2200A,,122.0392,46.0656,1
4773,科右前旗环保局,兴安盟,152200527,2201A,,121.9504,46.07406,1
4774,市环保监测站,锡林郭勒盟,152500819,2202A,,116.1042,43.9317,1
4775,市政府,锡林郭勒盟,152500820,2203A,,116.0781,43.9311,1
4776,西城区西花园(对照点),阿拉善盟,152900012,2204A,defaultStation.jpg,105.6775,38.8343,1
4777,蒙二幼,阿拉善盟,152900051,2205A,defaultStation.jpg,105.6975,38.843,1
4778,环保局新楼,阿拉善盟,152900052,2206A,defaultStation.jpg,105.724,38.8516,1
4779,工业园区,阜新市,210900411,2207A,,121.6178,41.9967,1
4780,长青街,阜新市,210900412,2208A,,121.6561,42.0186,1
4781,农业园区,阜新市,210900413,2209A,,121.6972,42.0503,1
4782,东苑,阜新市,210900414,2210A,,121.6722,42.0228,1
4783,玉龙新城,阜新市,210900415,2211A,,121.6592,42.0486,1
4784,宏伟区,辽阳市,211000405,2212A,,123.2,41.1953,1
4785,新华园,辽阳市,211000406,2213A,,123.15,41.2553,1
4786,滨河路,辽阳市,211000407,2214A,,123.1761,41.2736,1
4787,铁西工业园,辽阳市,211000408,2215A,,123.1417,41.2894,1
4788,汇工街西,铁岭市,211200401,2216A,,123.8139,42.3022,1
4789,水上乐园,铁岭市,211200405,2217A,,123.8469,42.292,1
4790,银州路东段,铁岭市,211200411,2218A,,123.8489,42.2864,1
4791,金沙江路北,铁岭市,211200412,2219A,,123.7153,42.2217,1
4792,西梁,朝阳市,211300751,2220A,,120.4439,41.5931,1
4793,河畔小区,朝阳市,211300752,2221A,,120.4486,41.5672,1
4794,八里堡,朝阳市,211300753,2222A,,120.4247,41.5647,1
4795,农业园区,朝阳市,211300754,2223A,,120.3939,41.615,1
4796,监测站(停运200414),四平市,220300130,2224A,defaultStation.jpg,124.3419,43.1747,1
4797,一商场,四平市,220300131,2225A,,124.3711,43.1594,1
4798,境园,四平市,220300136,2226A,,124.3897,43.1847,1
4799,环保局,辽源市,220400404,2227A,,125.1358,42.8947,1
4800,污水处理厂(20190903停用),辽源市,220400405,2228A,,125.1567,42.8953,1
4801,光明,通化市,220500411,2229A,,125.9361,41.7156,1
4963,铁路,通化市,220500412,2230A,,125.9486,41.7381,1
4964,喜丰,白山市,220600423,2231A,,126.4047,41.9206,1
4965,环保局,白山市,220600424,2232A,,126.4078,41.9419,1
4966,江南,松原市,220700431,2233A,,124.8292,45.0878,1
4967,江北,松原市,220700432,2234A,,124.8528,45.1642,1
4968,洮北区环保局,白城市,220800453,2235A,,122.8444,45.6289,1
4969,市环保局,白城市,220800454,2236A,,122.8211,45.6175,1
4970,妇幼医院,延边朝鲜族自治州,222400447,2237A,,129.4892,42.8939,1
4971,延边医院,延边朝鲜族自治州,222400448,2238A,,129.5042,42.9061,1
4972,朝阳川镇医院,延边朝鲜族自治州,222400449,2239A,,129.3675,42.8775,1
4973,环保局,鸡西市,230300411,2240A,defaultStation.jpg,130.962,45.2924,1
4974,自来水公司(停运200301),鸡西市,230300412,2241A,defaultStation.jpg,130.9817,45.305,1
4975,白酒厂(停运200301),鸡西市,230300413,2242A,defaultStation.jpg,131.0103,45.2948,1
4976,第一中学,鸡西市,230300001,2243A,defaultStation.jpg,130.9298,45.2978,1
4977,哈啤分公司,鹤岗市,230400051,2244A,,130.2659,47.3349,1
4978,斯达机电,鹤岗市,230400052,2245A,,130.261,47.2753,1
4979,东山纸板厂,鹤岗市,230400081,2246A,,130.3172,47.3489,1
4980,五号水库(对照点),鹤岗市,230400001,2247A,,130.1097,47.3382,1
4981,双合村,双鸭山市,230500421,2248A,,131.1638,46.6572,1
4982,南小市,双鸭山市,230500422,2249A,,131.1651,46.619,1
4983,环保局,双鸭山市,230500426,2250A,,131.1516,46.6462,1
4984,苗圃(对照点),双鸭山市,230500001,2251A,,131.1572,46.5888,1
4985,环保局,伊春市,230700051,2252A,defaultStation.jpg,128.8736,47.7222,1
4986,电力嘉园,伊春市,230700052,2253A,defaultStation.jpg,128.9094,47.7317,1
4987,汤旺河国家公园(对照点),伊春市,230700050,2254A,,129.4942,48.4658,1
4988,佳纺,佳木斯市,230800431,2255A,,130.2719,46.8025,1
4989,发电厂,佳木斯市,230800435,2256A,,130.3961,46.8267,1
4990,环保局,佳木斯市,230800437,2257A,,130.3258,46.7975,1
4991,十一中,佳木斯市,230800438,2258A,,130.3648,46.8032,1
4992,四丰(对照点),佳木斯市,230800001,2259A,,130.3794,46.7588,1
4993,环保局(停运200627),七台河市,230900061,2260A,defaultStation.jpg,131.0032,45.7677,1
4994,新建(停运200107),七台河市,230900066,2261A,,130.8625,45.8194,1
4995,新一中(对照点),七台河市,230900001,2262A,defaultStation.jpg,130.9467,45.8309,1
4996,交通局,黑河市,231102461,2263A,,127.4961,50.2486,1
4997,环保局,黑河市,231102462,2264A,defaultStation.jpg,127.5044,50.2391,1
4998,大黑河岛(对照点),黑河市,231102001,2265A,defaultStation.jpg,127.4143,50.2538,1
4999,人和东街,绥化市,231200471,2266A,,126.9934,46.6384,1
5000,党政办公中心,绥化市,231200472,2267A,,126.9636,46.6527,1
4182,环保局(停运191231),大兴安岭地区,232700401,2268A,,124.1186,50.4269,1
4183,科技局,大兴安岭地区,232700402,2269A,defaultStation.jpg,124.1303,50.4217,1
4184,工人疗养院,蚌埠市,340300355,2270A,,117.3961,32.939,1
4185,百货大楼,蚌埠市,340300422,2271A,,117.3605,32.9427,1
4186,二水厂(停运200430),蚌埠市,340300424,2272A,defaultStation.jpg,117.3086,32.935,1
4187,蚌埠学院,蚌埠市,340300425,2273A,,117.4186,32.8913,1
4188,淮上区政府,蚌埠市,340300426,2274A,,117.3536,32.9673,1
4189,高新区,蚌埠市,340300427,2275A,,117.3065,32.8985,1
4190,大通区政府（已停运）,淮南市,340400523,2276A,,117.0417,32.6611,1
4191,潘集区政府,淮南市,340400524,2277A,,116.8028,32.7639,1
4192,师范学院,淮南市,340400525,2278A,,117.0066,32.6524,1
4193,谢家集区政府,淮南市,340400526,2279A,,116.8556,32.6028,1
4194,八公山区政府,淮南市,340400527,2280A,,116.8306,32.6319,1
4195,焦岗湖风景区管理处(对照点),淮南市,340400001,2281A,,116.7039,32.625,1
4196,监测站,淮北市,340600413,2282A,,116.8008,33.975,1
4197,烈山区政府,淮北市,340600414,2283A,,116.8067,33.8997,1
4198,职业技术学院,淮北市,340600416,2284A,,116.7844,33.9461,1
4199,市第四中学,铜陵市,340700431,2285A,,117.8178,30.9414,1
4200,市公路局,铜陵市,340700432,2286A,,117.8078,30.9222,1
4201,市新民污水厂,铜陵市,340700433,2287A,,117.7806,30.9414,1
4202,市第九中学,铜陵市,340700434,2288A,,117.7442,30.8811,1
4203,车站新区,铜陵市,340700435,2289A,,117.8561,30.9219,1
4204,市职教基地,铜陵市,340700436,2290A,,117.5045,30.587,1
4205,环科院,安庆市,340800080,2291A,,117.0549,30.5103,1
4206,马山宾馆,安庆市,340800085,2292A,,117.0331,30.512,1
4207,联富花园(停运180816),安庆市,340800069,2293A,,117.0486,30.5489,1
4208,安庆大学(191227对照变更评价),安庆市,340800020,2294A,defaultStation.jpg,116.9896,30.6145,1
4209,延安路89号,黄山市,341000491,2295A,,118.3057,29.7128,1
4210,黄山东路89号,黄山市,341000492,2296A,,118.3236,29.7207,1
4211,黄山区政府5号楼,黄山市,341000494,2297A,,118.1371,30.2756,1
4212,老年大学,滁州市,341100471,2298A,,118.3094,32.3153,1
4213,人大宾馆,滁州市,341100472,2299A,,118.3244,32.2786,1
4214,监测站(20190308停运),滁州市,341100473,2300A,,118.3158,32.3061,1
4215,市监测站,阜阳市,341200461,2301A,,115.8275,32.8928,1
4216,市委党校（已停运）,阜阳市,341200465,2302A,,115.8106,32.8886,1
4217,开发区,阜阳市,341200466,2303A,,115.8556,32.8603,1
4218,监测楼（20181204停用）,宿州市,341300520,2304A,,116.9765,33.6481,1
4881,一中(停运200114),宿州市,341300521,2305A,,116.9677,33.6284,1
4882,火车站(停运210420),宿州市,341300522,2306A,defaultStation.jpg,116.989,33.6306,1
4883,监测大楼,六安市,341500211,2307A,,116.508,31.7371,1
4884,皖西学院,六安市,341500212,2308A,,116.478,31.7618,1
4885,朝阳厂,六安市,341500213,2309A,,116.5068,31.7797,1
4886,开发区,六安市,341500214,2310A,,116.5661,31.7712,1
4887,污水处理厂,亳州市,341600511,2311A,,115.8067,33.8399,1
4888,三国揽胜宫,亳州市,341600512,2312A,,115.7831,33.8561,1
4889,环保大楼(停运160506),池州市,341700516,2313A,,117.4808,30.6414,1
4890,池州学院,池州市,341700515,2314A,,117.4697,30.6617,1
4891,平天湖(对照点)(停运210423),池州市,341700013,2315A,defaultStation.jpg,117.4974,30.6539,1
4892,鳌峰子站,宣城市,341800370,2316A,,118.7581,30.9447,1
4893,敬亭山子站,宣城市,341800500,2317A,,118.7386,30.9742,1
4894,开发区子站,宣城市,341800501,2318A,,118.7175,30.9431,1
4895,荔城区仓后路,莆田市,350300051,2319A,,119.0156,25.442,1
4896,莆田市监测站,莆田市,350300052,2320A,,119.0018,25.4552,1
4897,涵江区六中,莆田市,350300053,2321A,,119.1117,25.4556,1
4898,秀屿区政府,莆田市,350300054,2322A,,119.1015,25.3214,1
4899,东圳水库(对照点),莆田市,350300001,2323A,,118.981,25.4792,1
4900,三钢,三明市,350400094,2324A,,117.6211,26.2625,1
4901,三明二中,三明市,350400111,2325A,,117.6353,26.2708,1
4902,三元区政府,三明市,350400112,2326A,,117.6028,26.2378,1
4903,洋溪(对照点),三明市,350400021,2327A,,117.7275,26.3108,1
4904,茫荡山(对照点),南平市,350700001,2331A,,118.0966,26.6761,1
4905,南平市监测站,南平市,350700051,2332A,,118.1694,26.6383,1
4906,南平铝业有限公司,南平市,350700052,2333A,,118.1819,26.6514,1
4907,南平七中,南平市,350700053,2334A,,118.1756,26.6272,1
4908,龙岩师专(对照点),龙岩市,350800038,2335A,,117.0181,25.1174,1
4909,龙岩市监测站,龙岩市,350800463,2336A,,117.0216,25.1035,1
4910,闽西职业技术学院,龙岩市,350800468,2337A,,117.0256,25.0661,1
4911,龙岩学院,龙岩市,350800467,2338A,,117.0151,25.0311,1
4912,金涵水库(对照点),宁德市,350900001,2339A,,119.5001,26.6946,1
4913,蕉城区农机局(20190319停运),宁德市,350900051,2340A,,119.5202,26.6607,1
4914,宁德市监测站,宁德市,350900052,2341A,,119.5392,26.6611,1
4915,王岗中学(对照点),景德镇市,360200003,2342A,,117.3097,29.3864,1
4916,老干部活动中心,景德镇市,360200051,2343A,,117.2111,29.2958,1
4917,兽医站,景德镇市,360200052,2344A,,117.1983,29.2786,1
4918,台达陶瓷,景德镇市,360200054,2345A,,117.1558,29.2647,1
4919,陶研所,景德镇市,360200053,2346A,,117.2461,29.2956,1
4920,武功山气象站(对照点),萍乡市,360300003,2347A,,114.0944,27.4948,1
4921,中医院,萍乡市,360300051,2348A,,113.8381,27.6428,1
5001,市政府车库,萍乡市,360300055,2349A,,113.8447,27.6231,1
5002,市环保局,萍乡市,360300053,2350A,,113.8686,27.6442,1
5003,安源区政府,萍乡市,360300056,2351A,,113.8651,27.61778,1
5004,北岗(对照点),新余市,360500001,2352A,,115.0586,27.7758,1
5005,飞宇,新余市,360500405,2353A,,114.9831,27.8344,1
5006,第二水厂,新余市,360500404,2354A,,114.9289,27.8328,1
5007,市气象局,新余市,360500401,2355A,,114.9314,27.8036,1
5008,新钢氧气厂(20190301停用),新余市,360500407,2356A,,114.9119,27.8042,1
5009,龙虎山(对照点),鹰潭市,360600001,2357A,,116.9622,28.095,1
5010,新监测站,鹰潭市,360600402,2358A,,117.0564,28.2642,1
5011,财苑宾馆,鹰潭市,360600404,2359A,,117.0281,28.2403,1
5012,体育馆,鹰潭市,360600410,2360A,,117.0222,28.2264,1
5013,三川水表,鹰潭市,360600411,2361A,,116.9983,28.2169,1
5014,通天岩(对照点),赣州市,362100002,2362A,,114.9064,25.9118,1
5015,地委,赣州市,362100054,2363A,,114.9367,25.8664,1
5016,气象台,赣州市,362100056,2364A,,114.9461,25.8481,1
5017,市图书馆,赣州市,362100058,2365A,,114.9322,25.8333,1
5018,华坚鞋城,赣州市,362100052,2366A,,114.8905,25.8471,1
5019,红声器材厂,吉安市,362400401,2367A,,114.9817,27.0658,1
5020,市森林工业局,吉安市,362400402,2368A,,114.9739,27.11,1
5021,市环境监测站,吉安市,362400403,2369A,,114.99,27.1311,1
5022,青原区法院,吉安市,362400413,2370A,,115.0075,27.0983,1
5023,槟榔水业(对照点),宜春市,362200001,2371A,,114.3442,27.8036,1
5024,市中国银行(181229停用),宜春市,362200401,2372A,,114.3806,27.8014,1
5025,市石油公司,宜春市,362200402,2373A,,114.3953,27.7842,1
5026,市气象局,宜春市,362200403,2374A,,114.3703,27.7914,1
5027,市广电局,宜春市,362200405,2375A,,114.4011,27.8072,1
5028,桐源党溪(对照点),抚州市,362500001,2376A,,116.2239,28.0797,1
5029,市站,抚州市,362500402,2377A,,116.3553,27.9883,1
5030,血防站,抚州市,362500403,2378A,,116.3598,27.9639,1
5031,采茶剧团,抚州市,362500405,2379A,,116.3574,28.0005,1
5032,医学分院,抚州市,362500406,2380A,,116.385,27.9647,1
5033,百草园(对照点),上饶市,362300001,2381A,,118.0058,28.4569,1
5034,市监测站,上饶市,362300401,2382A,,117.973,28.4459,1
5035,凤凰光学,上饶市,362300408,2383A,defaultStation.jpg,117.9519,28.4628,1
5036,开发区管委会(停运200112),上饶市,362300410,2384A,,117.9033,28.4303,1
5037,市监测站,鹤壁市,410600401,2385A,,114.17,35.9019,1
5038,市交警支队,鹤壁市,410600402,2386A,,114.2956,35.7511,1
5039,迎宾馆,鹤壁市,410600403,2387A,,114.2878,35.7306,1
5040,科技学院(停运170505),新乡市,410700351,2388A,,113.926,35.279,1
5041,环保西院,新乡市,410700401,2389A,,113.836,35.31,1
5042,开发区,新乡市,410700402,2390A,,113.884,35.272,1
5043,环保东院,新乡市,410700403,2391A,,113.883,35.303,1
5044,环保局,濮阳市,410900401,2392A,,115.031,35.763,1
5045,紭天威(停运161121),濮阳市,410900402,2393A,,114.9906,35.767,1
5046,油田运输公司,濮阳市,410900403,2394A,,115.0628,35.7672,1
5047,油田物探公司,濮阳市,410900404,2395A,,115.0772,35.767,1
5048,监测站,许昌市,411000403,2396A,,113.8331,34.0117,1
5049,环保局(停运170929),许昌市,411000404,2397A,,113.8208,34.0314,1
5050,开发区,许昌市,411000405,2398A,,113.7906,33.9953,1
5051,三五一五工厂,漯河市,411100101,2399A,,114.056,33.567,1
5052,漯河大学,漯河市,411100102,2400A,,114.005,33.568,1
5053,市水利局,漯河市,411100103,2401A,defaultStation.jpg,114.014,33.581,1
5054,市广电局,漯河市,411100104,2402A,defaultStation.jpg,114.0322,33.5653,1
5055,环保局,南阳市,411300401,2403A,,112.5192,32.9917,1
5056,瓦房庄,南阳市,411300404,2404A,,112.5224,33.0122,1
5057,汉画馆,南阳市,411300405,2405A,,112.5003,32.9735,1
5058,气象站,南阳市,411300351,2406A,,112.5573,33.027,1
5059,理工学院,南阳市,411300402,2407A,,112.5481,32.9689,1
5060,环境监测站,商丘市,411400401,2408A,,115.6697,34.4286,1
5061,粮食局,商丘市,411400402,2409A,,115.6558,34.429,1
5062,睢阳区环保局,商丘市,411400403,2410A,,115.6386,34.407,1
5063,第三人民医院(20190220停运),商丘市,411400404,2411A,,115.6578,34.402,1
5064,市一纸厂,驻马店市,411700404,2420A,,114.018,32.965,1
5065,市彩印厂,驻马店市,411700405,2421A,,114.0131,33.0069,1
5066,天方二分厂,驻马店市,411700406,2422A,,113.996,32.996,1
5067,沈家营,黄石市,420200051,2423A,,115.0625,30.2331,1
5068,陈家湾,黄石市,420200052,2424A,,115.0767,30.2028,1
5069,新下陆(停运180114),黄石市,420200053,2425A,,114.9551,30.1765,1
5070,铁山,黄石市,420200054,2426A,,114.8949,30.2043,1
5071,团城山,黄石市,420200055,2427A,,115.0264,30.2099,1
5072,武当山(对照点),十堰市,420300010,2428A,,111.0419,32.395,1
5073,滨河新村,十堰市,420300051,2429A,,110.78,32.6494,1
5074,刘家沟,十堰市,420300052,2430A,,110.7258,32.6389,1
5075,铁二处,十堰市,420300053,2431A,,110.8839,32.5714,1
5076,襄城运动路,襄阳市,420600051,2432A,,112.155,32.0197,1
5077,樊城新华路,襄阳市,420600056,2433A,,112.1392,32.0564,1
5078,高新管委会,襄阳市,420600059,2434A,,112.1825,32.1142,1
5079,襄州航空路,襄阳市,420600060,2435A,,112.2106,32.0903,1
5080,市政府,鄂州市,420700051,2436A,,114.8878,30.3944,1
5081,赵家坝,鄂州市,420700052,2437A,,114.8989,30.3714,1
4922,凡口开发区(停运210428),鄂州市,420700053,2438A,defaultStation.jpg,114.8131,30.4133,1
4923,竹园小学,荆门市,420800051,2439A,,112.2014,31.0483,1
4924,掇刀,荆门市,420800052,2440A,,112.1969,30.9892,1
4925,石化一小,荆门市,420800053,2441A,,112.2211,31.0386,1
4926,市政府(停运161103),荆门市,420800054,2442A,,112.1931,31.0375,1
4927,文化路,孝感市,420900051,2443A,,113.9153,30.9285,1
4928,东城区,孝感市,420900052,2444A,,113.942,30.9075,1
4929,大洲岛(停运161109),黄冈市,421100051,2445A,,114.8857,30.4522,1
4930,职工中心,黄冈市,421100052,2446A,,114.9028,30.4742,1
4931,森林公园(对照点),咸宁市,421200010,2447A,,114.329,29.8175,1
4932,市发改委,咸宁市,421200051,2448A,,114.3231,29.8211,1
4933,咸安区政府,咸宁市,421200052,2449A,,114.2894,29.8539,1
4934,长江产业园(停运210428),咸宁市,421200053,2450A,defaultStation.jpg,114.3372,29.8686,1
4935,市委党校,随州市,421300051,2451A,,113.3583,31.7275,1
4936,市林业局,随州市,421300052,2452A,,113.3833,31.6908,1
4937,市立交桥水厂,随州市,421300053,2453A,,113.3983,31.7308,1
4938,湖北民院,恩施土家族苗族自治州,422800051,2454A,,109.5039,30.2989,1
4939,州电力总公司,恩施土家族苗族自治州,422800052,2455A,,109.4689,30.2819,1
4940,原169医院(对照点),衡阳市,430400050,2456A,,112.5328,26.9089,1
4941,衡阳化工总厂,衡阳市,430400055,2457A,,112.6194,26.9258,1
4942,珠晖区环保局,衡阳市,430400051,2458A,,112.6211,26.8956,1
4943,市委党校,衡阳市,430400052,2459A,,112.6197,26.8733,1
4944,市监测站,衡阳市,430400054,2460A,,112.6006,26.8919,1
4945,真空机电公司,衡阳市,430400056,2461A,,112.5664,26.9056,1
4946,市水土所(对照点),邵阳市,430500050,2462A,,111.5239,27.3033,1
4947,市一中,邵阳市,430500054,2463A,,111.4733,27.2317,1
4948,市化工厂,邵阳市,430500051,2464A,,111.4908,27.2582,1
4949,市罐头厂,邵阳市,430500052,2465A,,111.4503,27.2537,1
4950,市环保局,邵阳市,430500053,2466A,,111.4328,27.2272,1
4951,甘溪港(对照点),益阳市,430900050,2467A,,112.4067,28.6428,1
4952,市环保局,益阳市,430900053,2468A,,112.3458,28.5808,1
4953,市特殊教育学校,益阳市,430900054,2469A,,112.3439,28.56,1
4954,资阳区政务中心,益阳市,430900051,2470A,,112.3347,28.6047,1
4955,赫山环保分局,益阳市,430900052,2471A,,112.3744,28.5819,1
4956,马头岭(对照点),郴州市,431000050,2472A,,113.0073,25.9061,1
4957,市职中,郴州市,431000051,2473A,,113.0116,25.8226,1
4958,兴隆步行街,郴州市,431000052,2474A,,113.0119,25.8179,1
4959,市审计局,郴州市,431000054,2475A,,113.0383,25.8071,1
4960,市环保局,郴州市,431000055,2476A,,113.0348,25.7759,1
4961,零陵南津渡(对照点),永州市,431100050,2477A,,111.6217,26.2081,1
4962,市环境监测站,永州市,431100051,2478A,,111.6156,26.4214,1
4072,零陵区环保局,永州市,431100052,2479A,,111.6236,26.2331,1
4073,永州市环保局,永州市,431100053,2480A,,111.5992,26.4364,1
4074,冷水滩区环保局,永州市,431100054,2481A,,111.5989,26.4519,1
4075,林科所(对照点),怀化市,431200050,2482A,,109.9333,27.5733,1
4076,河西地税局,怀化市,431200051,2483A,,109.9453,27.5444,1
4077,市四医院,怀化市,431200052,2484A,,109.9792,27.5342,1
4078,监测楼,怀化市,431200053,2485A,,109.9972,27.5578,1
4079,市委党校,怀化市,431200054,2486A,,110.0394,27.583,1
4080,电视发射台(对照点),娄底市,431300050,2487A,,111.9975,27.725,1
4081,市监测站,娄底市,431300051,2488A,,111.9975,27.725,1
4082,市委党校,娄底市,431300053,2489A,,112.0194,27.7314,1
4083,涟钢,娄底市,431300052,2490A,,111.9561,27.7569,1
4084,市政府,娄底市,431300054,2491A,,111.9892,27.7044,1
4085,跃进水库(对照点),湘西州,433100050,2492A,,109.6414,28.2558,1
4086,州政府,湘西州,433100051,2493A,,109.7325,28.3169,1
4087,吉首市计生局,湘西州,433100052,2494A,,109.6958,28.2675,1
4088,市逸夫小学,梧州市,450400098,2495A,defaultStation.jpg,111.2897,23.4792,1
4089,市十一中,梧州市,450400100,2496A,defaultStation.jpg,111.3178,23.475,1
4090,龙圩,梧州市,450400574,2497A,,111.2353,23.415,1
4091,龙新,梧州市,450400573,2498A,,111.26,23.4794,1
4092,沙万,防城港市,450600523,2499A,,108.3411,21.6158,1
4093,防城档案局,防城港市,450600525,2500A,defaultStation.jpg,108.3511,21.7631,1
4094,大海花园,防城港市,450600570,2501A,,108.3506,21.6414,1
4095,市环保站,钦州市,450700484,2502A,,108.6236,21.9667,1
4096,沙埠小学,钦州市,450700527,2503A,defaultStation.jpg,108.6553,21.9508,1
4097,港区一小,钦州市,450700572,2504A,,108.5989,21.7431,1
4098,德智高中(对照点),贵港市,450800025,2505A,,109.5681,23.1478,1
4099,江南子站,贵港市,450800564,2506A,,109.6042,23.0672,1
4100,贵城子站,贵港市,450800565,2507A,,109.6014,23.0944,1
4101,荷城子站,贵港市,450800571,2508A,,109.5683,23.1036,1
4102,寒山水库(对照点),玉林市,450900026,2509A,,110.1106,22.7019,1
4103,市监测站,玉林市,450900568,2510A,,110.1675,22.6411,1
4104,南江一中,玉林市,450900569,2511A,,110.1433,22.6164,1
4105,市监测站,百色市,451000068,2512A,,106.6103,23.9011,1
4106,市中心血站,百色市,451000121,2513A,,106.6527,23.8844,1
4107,环保小区,贺州市,451100566,2514A,,111.5269,24.4175,1
4108,政协大楼,贺州市,451100567,2515A,,111.5622,24.4072,1
4109,东仁乐园(对照点),河池市,451200012,2516A,,108.2134,24.7121,1
4110,市环保站,河池市,451200109,2517A,,108.054,24.6928,1
4111,市疾控中心,河池市,451200120,2518A,,108.1009,24.6967,1
4590,来宾二中,来宾市,451300531,2519A,,109.2131,23.7208,1
4589,来宾技工学校,来宾市,451300532,2520A,defaultStation.jpg,109.2317,23.7369,1
4591,市环保局江州分局,崇左市,451400559,2521A,,107.3476,22.4137,1
4592,城南新区,崇左市,451400563,2522A,,107.3701,22.3708,1
4593,黑石坡(对照点),广元市,510800001,2523A,,105.8945,32.4535,1
4594,老城,广元市,510800401,2524A,,105.8242,32.4429,1
4595,南坝(停运210421),广元市,510800402,2525A,defaultStation.jpg,105.8153,32.4246,1
4596,监测站,广元市,510800403,2526A,,105.8624,32.4285,1
4597,石溪浩(对照点),遂宁市,510900001,2527A,,105.7519,30.5797,1
4598,市监测站,遂宁市,510900152,2528A,,105.68,30.6133,1
4599,行政中心,遂宁市,510900154,2529A,,105.8161,30.6347,1
4600,美宁食品公司,遂宁市,510900155,2530A,,105.5956,30.475,1
4601,市监测站,内江市,511000051,2531A,,105.0331,29.5953,1
4602,东兴区政府,内江市,511000408,2532A,,105.0717,29.5947,1
4603,内江二中,内江市,511000409,2533A,,105.0653,29.5817,1
4604,内江日报社,内江市,511000605,2534A,,105.0406,29.5822,1
4605,花湖湾(对照点),乐山市,511100001,2535A,,103.7705,29.5467,1
4606,牛耳桥,乐山市,511100051,2536A,,103.7627,29.5844,1
4607,市第三水厂,乐山市,511100058,2537A,,103.7506,29.6007,1
4608,市监测站,乐山市,511100083,2538A,,103.757,29.5634,1
4609,黑龙滩水库(对照点),眉山市,511400001,2539A,defaultStation.jpg,103.8986,30.0506,1
4610,气象局,眉山市,511400401,2540A,,103.8416,30.0874,1
4611,旭光小区(停运180110),眉山市,511400402,2541A,,103.8495,30.0691,1
4612,市监测站(停运180111),眉山市,511400403,2542A,,103.8341,30.062,1
4613,小平旧居(对照点),广安市,511600001,2543A,,106.631,30.518,1
4614,市委,广安市,511600402,2544A,,106.6303,30.4576,1
4615,友谊中学,广安市,511600403,2545A,,106.6271,30.4663,1
